replicate,pos,y_bin,y_um,median_intensity
replicate_2,pos8,12,22.483352272727274,2023.741935483871
replicate_2,pos8,13,24.26270616883117,1925.7732394366199
replicate_2,pos8,14,26.042060064935065,1849.129933481153
replicate_2,pos8,15,27.821413961038964,1852.0873188405799
replicate_2,pos8,16,29.600767857142856,1813.2988505747128
replicate_2,pos8,17,31.380121753246755,1782.025641025641
replicate_2,pos8,18,33.159475649350654,1728.8695652173913
replicate_2,pos8,19,34.938829545454546,1641.8166208791208
replicate_2,pos8,20,36.71818344155844,1744.8244444444445
replicate_2,pos8,21,38.49753733766234,1693.7027027027027
replicate_2,pos8,22,40.276891233766236,1664.4723684210526
replicate_2,pos8,23,42.056245129870135,1683.2
replicate_2,pos8,24,43.83559902597403,1677.75
replicate_2,pos8,25,45.61495292207792,1651.862745098039
replicate_2,pos8,26,47.39430681818182,1636.2589798850577
replicate_2,pos8,27,49.17366071428572,1698.1359463276835
replicate_2,pos8,28,50.953014610389616,1771.14358974359
replicate_2,pos8,29,52.73236850649351,1822.2815789473684
replicate_2,pos9,0,1.1311055194805195,2836.329307568438
replicate_2,pos9,1,2.9104594155844157,3052.4602925809822
replicate_2,pos9,2,4.689813311688312,3114.2026263297876
replicate_2,pos9,3,6.469167207792207,3015.2907986111113
replicate_2,pos9,4,8.248521103896104,2898.719298245614
replicate_2,pos9,5,10.027875,2636.896103896104
replicate_2,pos9,6,11.807228896103897,2558.633345836459
replicate_2,pos9,7,13.586582792207793,2463.1917808219177
replicate_2,pos9,8,15.365936688311688,2370.0615384615385
replicate_2,pos9,9,17.145290584415584,2299.0231267345052
replicate_2,pos9,10,18.924644480519483,2217.0185185185187
replicate_2,pos9,11,20.703998376623375,2101.602297834733
replicate_2,pos9,12,22.483352272727274,2092.7576058201057
replicate_2,pos9,13,24.26270616883117,1995.3684621389539
replicate_2,pos9,14,26.042060064935065,1952.4881535947711
replicate_2,pos9,15,27.821413961038964,1852.667633784655
replicate_2,pos9,16,29.600767857142856,1889.377358490566
replicate_2,pos9,17,31.380121753246755,1844.5510204081634
replicate_2,pos9,18,33.159475649350654,1769.5821678321677
replicate_2,pos9,19,34.938829545454546,1720.4582239197898
replicate_2,pos9,20,36.71818344155844,1748.2412900188324
replicate_2,pos9,21,38.49753733766234,1677.9354838709678
replicate_2,pos9,22,40.276891233766236,1686.9940582293523
replicate_2,pos9,23,42.056245129870135,1665.03125
replicate_2,pos9,24,43.83559902597403,1693.3817708333333
replicate_2,pos9,25,45.61495292207792,1689.7558555627847
replicate_2,pos9,26,47.39430681818182,1718.857142857143
replicate_2,pos9,27,49.17366071428572,1701.6363636363635
replicate_2,pos9,28,50.953014610389616,1788.798611111111
replicate_2,pos9,29,52.73236850649351,1713.620253164557
replicate_3,pos10,0,1.1311055194805195,2519.4531324725012
replicate_3,pos10,1,2.9104594155844157,2598.5984117980715
replicate_3,pos10,2,4.689813311688312,2534.35593220339
replicate_3,pos10,3,6.469167207792207,2566.437549251379
replicate_3,pos10,4,8.248521103896104,2302.1944444444443
replicate_3,pos10,5,10.027875,2163.866666666667
replicate_3,pos10,6,11.807228896103897,2175.842105263158
replicate_3,pos10,7,13.586582792207793,2132.953488372093
replicate_3,pos10,8,15.365936688311688,2183.287878787879
replicate_3,pos10,9,17.145290584415584,2034.9850746268655
replicate_3,pos10,10,18.924644480519483,1976.0833333333333
replicate_3,pos10,11,20.703998376623375,1881.6382978723404
replicate_3,pos10,12,22.483352272727274,1744.142857142857
replicate_3,pos10,13,24.26270616883117,1765.9335519125682
replicate_3,pos10,14,26.042060064935065,1688.0344827586207
replicate_3,pos10,15,27.821413961038964,1707.1463414634147
replicate_3,pos10,16,29.600767857142856,1608.5193236714977
replicate_3,pos10,17,31.380121753246755,1662.3622685185185
replicate_3,pos10,18,33.159475649350654,1598.2685185185185
replicate_3,pos10,19,34.938829545454546,1579.9815100154083
replicate_3,pos10,20,36.71818344155844,1563.7519047619048
replicate_3,pos10,21,38.49753733766234,1524.9583333333333
replicate_3,pos10,22,40.276891233766236,1467.5125418060202
replicate_3,pos10,23,42.056245129870135,1539.9315068493152
replicate_3,pos10,24,43.83559902597403,1540.1219153936545
replicate_3,pos10,25,45.61495292207792,1523.9325842696628
replicate_3,pos10,26,47.39430681818182,1528.7241379310344
replicate_3,pos10,27,49.17366071428572,1550.6300347222223
replicate_3,pos10,28,50.953014610389616,1573.2666666666669
replicate_3,pos11,0,1.1311055194805195,2877.6626773049647
replicate_3,pos11,1,2.9104594155844157,2970.4
replicate_3,pos11,2,4.689813311688312,3058.2702702702704
replicate_3,pos11,3,6.469167207792207,2906.6785714285716
replicate_3,pos11,4,8.248521103896104,2708.9444444444443
replicate_3,pos11,5,10.027875,2614.3142857142857
replicate_3,pos11,6,11.807228896103897,2487.7570242656448
replicate_3,pos11,7,13.586582792207793,2493.554054054054
replicate_3,pos11,8,15.365936688311688,2344.7063725490198
replicate_3,pos11,9,17.145290584415584,2235.814170040486
replicate_3,pos11,10,18.924644480519483,2157.2586206896553
replicate_3,pos11,11,20.703998376623375,2197.1688311688313
replicate_3,pos11,12,22.483352272727274,1976.7076023391812
replicate_3,pos11,13,24.26270616883117,2023.4155464640562
replicate_3,pos11,14,26.042060064935065,1891.7432432432431
replicate_3,pos11,15,27.821413961038964,1785.5504009163803
replicate_3,pos11,16,29.600767857142856,1751.8591549295777
replicate_3,pos11,17,31.380121753246755,1708.1159420289855
replicate_3,pos11,18,33.159475649350654,1683.0416666666667
replicate_3,pos11,19,34.938829545454546,1673.952380952381
replicate_3,pos11,20,36.71818344155844,1648.1851851851852
replicate_3,pos11,21,38.49753733766234,1665.6097560975609
replicate_3,pos11,22,40.276891233766236,1659.9309523809525
replicate_3,pos11,23,42.056245129870135,1675.7486274509804
replicate_3,pos11,24,43.83559902597403,1651.2941374663073
replicate_3,pos11,25,45.61495292207792,1605.0204081632653
replicate_3,pos11,26,47.39430681818182,1604.2936720142602
replicate_3,pos11,27,49.17366071428572,1607.5775862068967
replicate_3,pos11,28,50.953014610389616,1717.3457943925234
replicate_3,pos11,29,52.73236850649351,1437.875
replicate_3,pos12,0,1.1311055194805195,2966.113626209978
replicate_3,pos12,1,2.9104594155844157,2991.8653846153848
replicate_3,pos12,2,4.689813311688312,2932.6935483870966
replicate_3,pos12,3,6.469167207792207,2883.518979591837
replicate_3,pos12,4,8.248521103896104,2925.748048780488
replicate_3,pos12,5,10.027875,2754.1828187535734
replicate_3,pos12,6,11.807228896103897,2688.563873195229
replicate_3,pos12,7,13.586582792207793,2492.1794871794873
replicate_3,pos12,8,15.365936688311688,2498.7622377622374
replicate_3,pos12,9,17.145290584415584,2295.3489010989015
replicate_3,pos12,10,18.924644480519483,2308.6172248803828
replicate_3,pos12,11,20.703998376623375,2273.306666666667
replicate_3,pos12,12,22.483352272727274,2055.3125
replicate_3,pos12,13,24.26270616883117,1984.7293522267205
replicate_3,pos12,14,26.042060064935065,1939.8072289156623
replicate_3,pos12,15,27.821413961038964,1843.76
replicate_3,pos12,16,29.600767857142856,1800.851851851852
replicate_3,pos12,17,31.380121753246755,1724.670321637427
replicate_3,pos12,18,33.159475649350654,1731.7126225490197
replicate_3,pos12,19,34.938829545454546,1691.25
replicate_3,pos12,20,36.71818344155844,1624.957446808511
replicate_3,pos12,21,38.49753733766234,1641.8459595959596
replicate_3,pos12,22,40.276891233766236,1601.1256068802886
replicate_3,pos12,23,42.056245129870135,1568.046511627907
replicate_3,pos12,24,43.83559902597403,1603.7066532258063
replicate_3,pos12,25,45.61495292207792,1641.0266666666666
replicate_3,pos12,26,47.39430681818182,1690.4533333333334
replicate_3,pos12,27,49.17366071428572,1665.2923076923078
replicate_3,pos12,28,50.953014610389616,1718.530328798186
replicate_3,pos12,29,52.73236850649351,1253.9411764705883
replicate_3,pos13,0,1.1311055194805195,3117.6567164179105
replicate_3,pos13,1,2.9104594155844157,3299.957859848485
replicate_3,pos13,2,4.689813311688312,3000.2285714285713
replicate_3,pos13,3,6.469167207792207,2979.940674394099
replicate_3,pos13,4,8.248521103896104,2787.753846153846
replicate_3,pos13,5,10.027875,2736.089285714286
replicate_3,pos13,6,11.807228896103897,2695.205194805195
replicate_3,pos13,7,13.586582792207793,2611.0
replicate_3,pos13,8,15.365936688311688,2438.1428571428573
replicate_3,pos13,9,17.145290584415584,2329.1724137931033
replicate_3,pos13,10,18.924644480519483,2343.795918367347
replicate_3,pos13,11,20.703998376623375,2163.7210344827586
replicate_3,pos13,12,22.483352272727274,2093.907834101383
replicate_3,pos13,13,24.26270616883117,2056.6098039215685
replicate_3,pos13,14,26.042060064935065,1953.907616892911
replicate_3,pos13,15,27.821413961038964,1952.8181818181815
replicate_3,pos13,16,29.600767857142856,1930.6258169934642
replicate_3,pos13,17,31.380121753246755,1857.1803278688524
replicate_3,pos13,18,33.159475649350654,1765.3136645962732
replicate_3,pos13,19,34.938829545454546,1706.031836734694
replicate_3,pos13,20,36.71818344155844,1690.2516570008286
replicate_3,pos13,21,38.49753733766234,1703.7162162162165
replicate_3,pos13,22,40.276891233766236,1674.3023255813953
replicate_3,pos13,23,42.056245129870135,1631.5176470588235
replicate_3,pos13,24,43.83559902597403,1680.4542284219704
replicate_3,pos13,25,45.61495292207792,1692.3712241653418
replicate_3,pos13,26,47.39430681818182,1701.006446414182
replicate_3,pos13,27,49.17366071428572,1855.0437288135595
replicate_3,pos13,28,50.953014610389616,1786.8636545381848
replicate_3,pos13,29,52.73236850649351,2514.8387096774195
replicate_3,pos14,0,1.1311055194805195,2849.7455845248105
replicate_3,pos14,1,2.9104594155844157,2974.7391304347825
replicate_3,pos14,2,4.689813311688312,2912.4136904761904
replicate_3,pos14,3,6.469167207792207,2825.0417207792207
replicate_3,pos14,4,8.248521103896104,2753.4313725490197
replicate_3,pos14,5,10.027875,2549.9565217391305
replicate_3,pos14,6,11.807228896103897,2509.222222222222
replicate_3,pos14,7,13.586582792207793,2381.6969696969695
replicate_3,pos14,8,15.365936688311688,2310.822222222222
replicate_3,pos14,9,17.145290584415584,2298.655172413793
replicate_3,pos14,10,18.924644480519483,2254.076134930643
replicate_3,pos14,11,20.703998376623375,2170.2820512820513
replicate_3,pos14,12,22.483352272727274,2113.249275362319
replicate_3,pos14,13,24.26270616883117,2056.4141967621417
replicate_3,pos14,14,26.042060064935065,1895.9961993243244
replicate_3,pos14,15,27.821413961038964,1824.719379844961
replicate_3,pos14,16,29.600767857142856,1772.9400514304082
replicate_3,pos14,17,31.380121753246755,1724.9980482204364
replicate_3,pos14,18,33.159475649350654,1644.407894736842
replicate_3,pos14,19,34.938829545454546,1645.2953407778205
replicate_3,pos14,20,36.71818344155844,1622.4814814814815
replicate_3,pos14,21,38.49753733766234,1618.6477272727273
replicate_3,pos14,22,40.276891233766236,1713.3698630136987
replicate_3,pos14,23,42.056245129870135,1637.8103448275865
replicate_3,pos14,24,43.83559902597403,1645.690476190476
replicate_3,pos14,25,45.61495292207792,1684.377358490566
replicate_3,pos14,26,47.39430681818182,1681.0192307692307
replicate_3,pos14,27,49.17366071428572,1742.4819277108434
replicate_3,pos14,28,50.953014610389616,1859.5636363636363
replicate_3,pos14,29,52.73236850649351,1912.566591017678
replicate_3,pos15,0,1.1311055194805195,2791.0647128245473
replicate_3,pos15,1,2.9104594155844157,3025.216427364865
replicate_3,pos15,2,4.689813311688312,2813.475724637681
replicate_3,pos15,3,6.469167207792207,2803.6101694915255
replicate_3,pos15,4,8.248521103896104,2747.0281524926686
replicate_3,pos15,5,10.027875,2587.5454545454545
replicate_3,pos15,6,11.807228896103897,2507.034356725146
replicate_3,pos15,7,13.586582792207793,2480.1199494949497
replicate_3,pos15,8,15.365936688311688,2369.115175520348
replicate_3,pos15,9,17.145290584415584,2274.7967205750224
replicate_3,pos15,10,18.924644480519483,2166.8474576271187
replicate_3,pos15,11,20.703998376623375,2095.786950904393
replicate_3,pos15,12,22.483352272727274,2038.9772727272727
replicate_3,pos15,13,24.26270616883117,1951.6756756756756
replicate_3,pos15,14,26.042060064935065,1914.5454545454545
replicate_3,pos15,15,27.821413961038964,1838.0
replicate_3,pos15,16,29.600767857142856,1776.732142857143
replicate_3,pos15,17,31.380121753246755,1705.4864341085272
replicate_3,pos15,18,33.159475649350654,1697.4513556618822
replicate_3,pos15,19,34.938829545454546,1689.8194444444443
replicate_3,pos15,20,36.71818344155844,1670.246153846154
replicate_3,pos15,21,38.49753733766234,1634.8151460942158
replicate_3,pos15,22,40.276891233766236,1683.9192949907235
replicate_3,pos15,23,42.056245129870135,1625.250301810865
replicate_3,pos15,24,43.83559902597403,1624.1801632140616
replicate_3,pos15,25,45.61495292207792,1608.0162337662337
replicate_3,pos15,26,47.39430681818182,1624.3511904761904
replicate_3,pos15,27,49.17366071428572,1688.8408239700375
replicate_3,pos15,28,50.953014610389616,1761.7631578947369
replicate_3,pos15,29,52.73236850649351,1820.3148347701149
replicate_3,pos16,0,1.1311055194805195,3007.3841443230717
replicate_3,pos16,1,2.9104594155844157,3162.7793288934427
replicate_3,pos16,2,4.689813311688312,3156.7719298245615
replicate_3,pos16,3,6.469167207792207,2893.6056910569105
replicate_3,pos16,4,8.248521103896104,2899.7285714285713
replicate_3,pos16,5,10.027875,2737.6
replicate_3,pos16,6,11.807228896103897,2717.4406779661017
replicate_3,pos16,7,13.586582792207793,2577.0718896713615
replicate_3,pos16,8,15.365936688311688,2499.7085459183672
replicate_3,pos16,9,17.145290584415584,2370.3270833333336
replicate_3,pos16,10,18.924644480519483,2294.478174603175
replicate_3,pos16,11,20.703998376623375,2254.2837837837837
