replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_7,pos2,19,34.463633528265106,223.0724637681159,37.65775788576295,185.41470588235296,10.388398986033053,13.080052524653118
replicate_7,pos2,20,36.2171721897336,207.3857142857143,21.97100840336134,185.41470588235296,6.390375064094594,11.493652308593473
replicate_7,pos2,21,37.970710851202085,200.87234042553192,15.457634543178955,185.41470588235296,4.671788742444954,10.016145022555063
replicate_7,pos2,22,39.72424951267057,193.88135593220335,8.466650049850386,185.41470588235296,2.7441051030340082,8.633532496662477
replicate_7,pos2,23,41.47778817413905,192.2183908045977,6.8036849222447415,185.41470588235296,2.26379603066698,7.332715611072328
replicate_7,pos2,24,43.23132683560754,195.22550200803215,9.81079612567919,185.41470588235296,3.1246785678642355,6.10137019255492
replicate_7,pos2,25,44.98486549707603,205.11688311688312,19.702177234530154,185.41470588235296,5.797565217389201,4.927830253059587
replicate_7,pos2,26,46.73840415854451,201.9255555555556,16.510849673202642,185.41470588235296,4.953496588527385,3.800977464044846
replicate_7,pos2,27,48.491942820012994,199.94117647058823,14.52647058823527,185.41470588235296,4.421212479502186,2.7101358194332663
replicate_7,pos2,28,50.24548148148149,194.94444444444449,9.529738562091524,185.41470588235296,3.0455941889489817,1.6449704892089594
replicate_7,pos2,29,51.99902014294997,185.41470588235296,0.0,185.41470588235296,0.0,0.5953899053785012
replicate_7,pos22,0,1.146398960363873,298.9655172413793,127.13020879982088,171.83530844155842,33.058368533354724,68.0613954230831
replicate_7,pos22,1,2.899937621832359,313.52473684210526,141.68942840054683,171.83530844155842,36.9498407167452,59.658187139164895
replicate_7,pos22,2,4.653476283300845,324.74,152.90469155844158,171.83530844155842,40.00884901448413,52.289909176768845
replicate_7,pos22,3,6.407014944769331,338.38709677419354,166.5517883326351,171.83530844155842,43.81039619273948,45.82873910872505
replicate_7,pos22,4,8.16055360623782,329.9574468085106,158.12213836695219,171.83530844155842,41.45156570453556,40.16259071289713
replicate_7,pos22,5,9.914092267706303,301.9655698778833,130.13026143632487,171.83530844155842,33.853320560905104,35.193169537805964
replicate_7,pos22,6,11.667630929174791,292.13157894736844,120.29627050581001,171.83530844155842,31.26010362945271,30.834267723287763
replicate_7,pos22,7,13.421169590643276,268.93333333333334,97.09802489177491,171.83530844155842,25.27222635606622,27.010268495305162
replicate_7,pos22,8,15.174708252111763,283.0764494126563,111.24114097109788,171.83530844155842,28.90269263745851,23.654834391385723
replicate_7,pos22,9,16.92824691358025,260.890625,89.05531655844158,171.83530844155842,23.23190017976265,20.709756460461012
replicate_7,pos22,10,18.681785575048735,233.75,61.914691558441575,171.83530844155842,16.43662500423109,18.12394447340873
replicate_7,pos22,11,20.435324236517225,232.25155279503105,60.41624435347262,171.83530844155842,16.06383783608928,15.852540626807661
replicate_7,pos22,12,22.188862897985707,228.86486486486487,57.029556423306445,171.83530844155842,15.221509042442516,13.856141364733695
replicate_7,pos22,13,23.942401559454197,217.98631329113925,46.15100484958083,171.83530844155842,12.513506609000384,12.100113819021281
replicate_7,pos22,14,25.69594022092268,207.45652173913044,35.62121329757201,171.83530844155842,9.87607313446871,10.553995009824163
replicate_7,pos22,15,27.44947888239117,204.4810156620788,32.645707220520364,171.83530844155842,9.124831967272693,9.19096338400694
replicate_7,pos22,16,29.20301754385965,198.48979591836735,26.654487476808924,171.83530844155842,7.599398568143142,7.987373523792158
replicate_7,pos22,17,30.95655620532814,194.86206896551724,23.026760523958814,171.83530844155842,6.6644987280701935,6.922345953943535
replicate_7,pos22,18,32.710094866796624,191.9893899204244,20.154081478865976,171.83530844155842,5.916075786934721,5.977404931597453
replicate_7,pos22,19,34.463633528265106,186.2824302134647,14.447121771906268,171.83530844155842,4.399789624953883,5.136157935241396
replicate_7,pos22,20,36.2171721897336,177.58227848101265,5.746970039454226,171.83530844155842,1.9517863877663322,4.384011292721234
replicate_7,pos22,21,37.970710851202085,177.73529411764707,5.899985676088647,171.83530844155842,1.9973483019969094,3.7079170150868754
replicate_7,pos22,22,39.72424951267057,173.5496308449549,1.7143224033964657,171.83530844155842,0.6766803649771239,3.0961464444342552
replicate_7,pos22,23,41.47778817413905,171.83530844155842,0.0,171.83530844155842,0.0,2.5380867890621057
replicate_7,pos22,24,43.23132683560754,173.45,1.6146915584415638,171.83530844155842,0.6421777432348788,2.0240570163031775
replicate_7,pos22,25,44.98486549707603,173.86206896551724,2.0267605239588136,171.83530844155842,0.7833419463196958,1.5451399092002718
replicate_7,pos22,26,46.73840415854451,175.3452380952381,3.509929653679677,171.83530844155842,1.2666459282858116,1.0930273736022835
replicate_7,pos22,27,48.491942820012994,173.26200794510652,1.4266995035480932,171.83530844155842,0.5763357435519516,0.6598763121194234
replicate_7,pos22,28,50.24548148148149,174.89743589743588,3.0621274558774587,171.83530844155842,1.1239599060598668,0.2381725646870784
replicate_7,pos24,0,1.146398960363873,272.82142857142856,93.75585480093676,179.0655737704918,24.42243606586621,58.97426638101662
replicate_7,pos24,1,2.899937621832359,294.7721518987342,115.7065781282424,179.0655737704918,30.06175770436299,52.94641600530764
replicate_7,pos24,2,4.653476283300845,322.875,143.8094262295082,179.0655737704918,37.52381134016175,47.529902100054855
replicate_7,pos24,3,6.407014944769331,342.1475409836066,163.08196721311478,179.0655737704918,42.835187224089395,42.662183841103584
replicate_7,pos24,4,8.16055360623782,333.26229508196724,154.19672131147544,179.0655737704918,40.36492244461791,38.28705697660589
replicate_7,pos24,5,9.914092267706303,297.7093023255814,118.64372855508961,179.0655737704918,30.82779007798852,34.354004874522545
replicate_7,pos24,6,11.667630929174791,296.77777777777777,117.71220400728598,179.0655737704918,30.58451945373675,30.817615241225017
replicate_7,pos24,7,13.421169590643276,290.54304696032034,111.47747318982854,179.0655737704918,28.96387236392016,27.6370557764428
replicate_7,pos24,8,15.174708252111763,268.5888888888889,89.52331511839711,179.0655737704918,23.350202148501708,24.77560271029724
replicate_7,pos24,9,16.92824691358025,253.58928571428572,74.52371194379393,179.0655737704918,19.580355242944588,22.20021677875852
replicate_7,pos24,10,18.681785575048735,258.96,79.89442622950818,179.0655737704918,20.925439924125687,19.88116174160044
replicate_7,pos24,11,20.435324236517225,257.6719047619048,78.60633099141299,179.0655737704918,20.6024127181248,17.791661038138177
replicate_7,pos24,12,22.188862897985707,238.6989247311828,59.63335096069102,179.0655737704918,15.86909888719657,15.907588616384714
replicate_7,pos24,13,23.942401559454197,239.07027300303335,60.004699232541554,179.0655737704918,15.961466821882187,14.20719036583928
replicate_7,pos24,14,25.69594022092268,234.94827586206895,55.88270209157716,179.0655737704918,14.936283648238383,12.670832937480599
replicate_7,pos24,15,27.44947888239117,222.9655172413793,43.89994347088751,179.0655737704918,11.95168227617259,11.2807770507591
replicate_7,pos24,16,29.20301754385965,226.9273485513609,47.8617747808691,179.0655737704918,12.940000962985984,10.02097267011733
replicate_7,pos24,17,30.95655620532814,212.4,33.33442622950821,179.0655737704918,9.299033498590592,8.87687368608019
replicate_7,pos24,18,32.710094866796624,198.20666666666668,19.141092896174882,179.0655737704918,5.650098006201014,7.8352699611629575
replicate_7,pos24,19,34.463633528265106,196.21280602636537,17.147232255873575,179.0655737704918,5.122899685971176,6.884134801344618
replicate_7,pos24,20,36.2171721897336,190.37121951219513,11.30564574170333,179.0655737704918,3.5414426824872587,6.012486091962827
replicate_7,pos24,21,37.970710851202085,194.92419894787184,15.858625177380048,179.0655737704918,4.779248873535555,5.210259494660535
replicate_7,pos24,22,39.72424951267057,190.5142857142857,11.44871194379391,179.0655737704918,3.5810152600970837,4.468192241275076
replicate_7,pos24,23,41.47778817413905,185.3014311270125,6.235857356520711,179.0655737704918,2.0968868313592828,3.777716182916438
replicate_7,pos24,24,43.23132683560754,183.75379676503272,4.688222994540922,179.0655737704918,1.6324161216265665,3.1308588593446456
replicate_7,pos24,25,44.98486549707603,181.5487804878049,2.483206717313095,179.0655737704918,0.9356289523202606,2.5201514463612593
replicate_7,pos24,26,46.73840415854451,181.6620818661972,2.596508095705417,179.0655737704918,0.9728746877019516,1.9385425183457583
replicate_7,pos24,27,48.491942820012994,179.0655737704918,0.0,179.0655737704918,0.0,1.3793166302111073
replicate_7,pos24,28,50.24548148148149,191.46511627906975,12.399542508577952,179.0655737704918,3.842760074619697,0.8360167786994094
replicate_7,pos24,29,51.99902014294997,184.26923076923077,5.203656998738978,179.0655737704918,1.7888430517942813,0.30236984773064857
replicate_7,pos3,0,1.146398960363873,283.0,99.24312943262413,183.75687056737587,25.81918296019452,105.81100076354448
replicate_7,pos3,1,2.899937621832359,340.3636363636364,156.6067657962605,183.75687056737587,41.03120839553111,94.30055961350045
replicate_7,pos3,2,4.653476283300845,359.09090909090907,175.3340385235332,183.75687056737587,46.306341994218045,84.03595851941742
replicate_7,pos3,3,6.407014944769331,417.41884057971015,233.66197001233428,183.75687056737587,64.0410133147158,74.88158798699459
replicate_7,pos3,4,8.16055360623782,421.0697674418605,237.31289687448464,183.75687056737587,65.22720144679997,66.71650619422002
replicate_7,pos3,5,9.914092267706303,426.0425531914894,242.28568262411352,183.75687056737587,66.85904322617614,59.432841183606676
replicate_7,pos3,6,11.667630929174791,387.43328584995254,203.67641528257667,183.75687056737587,54.654849346728305,52.93436572530964
replicate_7,pos3,7,13.421169590643276,382.7649234693878,199.0080529020119,183.75687056737587,53.246945482153485,47.13522602310755
replicate_7,pos3,8,15.174708252111763,360.9861111111111,177.22924054373522,183.75687056737587,46.85031918473822,41.95880746770505
replicate_7,pos3,9,16.92824691358025,338.58181818181816,154.8249476144423,183.75687056737587,40.53833905077804,37.33672245239896
replicate_7,pos3,10,18.681785575048735,314.2647058823529,130.50783531497706,183.75687056737587,33.9536162504957,33.2079068787605
replicate_7,pos3,11,20.435324236517225,313.34615384615387,129.589283278778,183.75687056737587,33.70971618208477,29.517813415931865
replicate_7,pos3,12,22.188862897985707,290.8867924528302,107.12992188545434,183.75687056737587,27.841240192179562,26.217690855382877
