replicate,pos,y_bin,y_um,median_intensity
replicate_5,pos8,10,15.75,1782.0454545454545
replicate_5,pos8,11,17.25,1747.9636363636364
replicate_5,pos8,12,18.75,1727.4017094017097
replicate_5,pos8,13,20.25,1788.7362637362637
replicate_5,pos8,14,21.75,1764.2142857142858
replicate_5,pos8,15,23.25,1773.2808988764043
replicate_5,pos8,16,24.75,1754.010989010989
replicate_5,pos8,17,26.25,1716.0787850957754
replicate_5,pos8,18,27.75,1604.375
replicate_5,pos8,19,29.25,1550.4057971014493
replicate_5,pos8,20,30.75,1616.0452272233092
replicate_5,pos8,21,32.25,1551.2967105263158
replicate_5,pos8,22,33.75,1547.6957983193277
replicate_5,pos8,23,35.25,1523.9163754571314
replicate_5,pos8,24,36.75,1554.323076923077
replicate_5,pos8,25,38.25,1502.064935064935
replicate_5,pos8,26,39.75,1420.451612903226
replicate_5,pos8,27,41.25,1508.8237010542168
replicate_5,pos8,28,42.75,1507.9133858267717
replicate_5,pos8,29,44.25,1403.6942148760331
replicate_5,pos8,30,45.75,1340.121611253197
replicate_5,pos8,31,47.25,1277.3676470588234
replicate_5,pos8,32,48.75,1093.9201968335472
replicate_5,pos8,33,50.25,896.6521739130435
replicate_5,pos8,34,51.75,911.0058113351347
replicate_5,pos9,0,0.75,2055.761467889908
replicate_5,pos9,1,2.25,2282.551724137931
replicate_5,pos9,2,3.75,2375.4032258064517
replicate_5,pos9,3,5.25,2376.8588011088013
replicate_5,pos9,4,6.75,2240.672
replicate_5,pos9,5,8.25,2162.6383688600554
replicate_5,pos9,6,9.75,2152.5634032634034
replicate_5,pos9,7,11.25,2131.8221032132424
replicate_5,pos9,8,12.75,2076.9346242965903
replicate_5,pos9,9,14.25,1880.0814722303849
replicate_5,pos9,10,15.75,1820.5056899004267
replicate_5,pos9,11,17.25,1739.7602562147324
replicate_5,pos9,12,18.75,1643.5562090530077
replicate_5,pos9,13,20.25,1668.869623655914
replicate_5,pos9,14,21.75,1696.4722222222222
replicate_5,pos9,15,23.25,1640.144927536232
replicate_5,pos9,16,24.75,1582.6269889840883
replicate_5,pos9,17,26.25,1642.8150406504064
replicate_5,pos9,18,27.75,1658.375
replicate_5,pos9,19,29.25,1632.3896103896104
replicate_5,pos9,20,30.75,1512.1868131868132
replicate_5,pos9,21,32.25,1498.25
replicate_5,pos9,22,33.75,1467.1598051948054
replicate_5,pos9,23,35.25,1490.5604697270091
replicate_5,pos9,24,36.75,1514.0770270270268
replicate_5,pos9,25,38.25,1529.8330714160993
replicate_5,pos9,26,39.75,1557.6363636363635
replicate_5,pos9,27,41.25,1554.3701567583555
replicate_5,pos9,28,42.75,1527.4568965517242
replicate_5,pos9,29,44.25,1408.3019801980197
replicate_5,pos9,30,45.75,1427.524018232819
replicate_5,pos9,31,47.25,1414.247619047619
replicate_5,pos9,32,48.75,1224.080309139785
replicate_5,pos9,33,50.25,1089.3085714285714
replicate_5,pos9,34,51.75,1038.240518038853
replicate_5,pos9,35,53.25,953.4679874213837
